Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength
YAP1_HeLa	194097392	GOLGA2	1|5	6	3	2	0|0|16|17|0|2|1|1|0|1|0|0|0|0|0|0|0|0|11|10|5|10|19|17|7|12|3|2	0	0	0	0	0	-73.95	0.17	0.91		1|5	6	3	1002
YAP1_HeLa	289191386	GOLGA3	1|1	2	1	2	0|0|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|10|12|12|6|2|3	0	0	0	0	0	-45.42	0.09	0.92		1|1	2	1	1134
YAP1_HeLa	30260188	GOLGA5	3|1	4	2	2	3|6|3|5|0|0|0|0|0|0|3|4|2|3|5|1|2|1|0|0|1|0|0|0|0|1|2|2	0	0	0	0	0	-20.67	0.4	0.83		3|1	4	2	731
YAP1_HeLa	190358539	GPAM	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	828
YAP1_HeLa	10880983	GPHN	1|1	2	1	2	0|0|0|0|0|0|0|0|0|0|5|0|1|4|4|0|0|1|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-14.5	0.29	0.92		1|1	2	1	769
YAP1_HeLa	223005897	GPN1	0|1	1	0.5	2	0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.92	1	0.92		0|1	1	0.5	388
YAP1_HeLa	112821681	GPRIN1	4|1	5	2.5	2	7|14|4|8|0|0|0|0|0|0|10|4|7|1|0|0|2|1|0|16|5|3|3|4|6|6|1|3	0	0	0	0	0	-50.92	0.21	0.9		4|1	5	2.5	1008
YAP1_HeLa	41406084	GPX1	1|1	2	1	2	0|0|0|0|4|2|2|3|4|3|0|1|0|0|3|1|3|2|0|0|0|0|0|0|1|1|0|0	0	0	0	0	0	-14.5	0.29	0.92		1|1	2	1	203
YAP1_HeLa	237820620	GRWD1	0|1	1	0.5	2	3|3|0|0|0|0|0|0|0|0|1|2|1|1|3|1|2|2|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-13.92	0.18	0.92		0|1	1	0.5	446
YAP1_HeLa	4504183	GSTP1	0|2	2	1	2	0|0|1|1|10|8|8|7|8|8|0|0|0|0|0|0|0|0|0|0|0|0|4|6|3|2|0|0	0	0	0	0	0	-39.2	0.12	0.92		0|2	2	1	210
YAP1_HeLa	14670350	GTF2I	6|7	13	6.5	2	8|7|28|31|11|6|7|2|1|2|16|16|9|12|11|5|12|3|15|26|8|21|25|27|27|26|22|7	0	0	0	0	0	-105.54	0.23	0.92		6|7	13	6.5	998
YAP1_HeLa	332164729	GTF3C3	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|3|0|5|3|5|2|4|1|0|0|0|0|0|0|0|1|4|4	0	0	0	0	0	-21.53	0.11	0.92		0|1	1	0.5	413
YAP1_HeLa	156119605	GTF3C4	1|2	3	1.5	2	5|3|4|7|0|0|0|0|0|0|3|4|0|1|4|0|2|2|5|9|3|8|2|6|1|4|4|1	0	0	0	0	0	-31.34	0.2	0.92		1|2	3	1.5	822
YAP1_HeLa	20357599	H2AFV	0|1	1	0.5	2	2|0|0|0|0|0|0|0|0|0|1|2|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.61	0.25	0.92		0|1	1	0.5	114
YAP1_HeLa	20336746	H2AFY	0|1	1	0.5	2	0|2|0|0|0|0|0|0|0|0|0|0|0|3|5|5|3|3|0|3|0|2|2|1|2|0|0|0	0	0	0	0	0	-19.29	0.12	0.92		0|1	1	0.5	369
YAP1_HeLa	56711324	HAUS3	3|1	4	2	2	3|3|0|0|0|0|0|0|0|0|11|4|4|9|9|9|13|9|0|0|0|0|0|0|0|0|1|1	0	0	0	0	0	-44.33	0.19	0.9		3|1	4	2	603
YAP1_HeLa	31377562	HAUS6	2|6	8	4	2	11|15|9|15|0|0|0|0|0|0|13|8|9|14|14|5|20|5|11|9|11|11|5|8|5|4|5|0	0	0	0	0	0	-64.95	0.25	0.92		2|6	8	4	955
YAP1_HeLa	58761504	HAUS8	2|4	6	3	2	0|0|0|0|0|0|0|0|0|0|8|2|2|13|7|7|11|8|0|0|0|0|0|0|0|0|3|2	0	0	0	0	0	-39.12	0.3	0.89		2|4	6	3	410
YAP1_HeLa	13435356	HAX1	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		1|0	1	0.5	279
YAP1_HeLa	223555963	HBS1L	2|0	2	1	2	4|5|1|3|0|0|0|0|0|0|5|3|0|0|1|2|4|0|3|5|0|4|2|0|1|1|0|0	0	0	0	0	0	-22.63	0.21	0.83		2|0	2	1	642
YAP1_HeLa	169790849	HCCS	0|1	1	0.5	2	0|0|0|0|2|4|6|4|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-22.63	0.11	0.92		0|1	1	0.5	268
YAP1_HeLa	98986457	HCFC1	16|18	34	17	2	42|47|64|88|1|0|0|0|0|0|54|44|42|25|63|19|46|11|62|51|52|46|45|60|56|49|36|21	0	0	0	0	0	-251.53	0.25	0.92		16|18	34	17	2035
YAP1_HeLa	13128860	HDAC1	4|4	8	4	2	11|5|0|1|0|1|0|1|1|1|26|32|35|5|19|16|12|4|0|0|0|0|0|0|0|0|19|18	0	0	0	0	0	-110.37	0.14	0.92		4|4	8	4	482
YAP1_HeLa	293336691	HDAC2	18|20	38	19	2	7|15|3|2|3|3|0|2|2|3|29|34|31|18|15|14|25|14|3|5|3|6|1|3|2|0|14|13	0	0	0	0	0	-84.01	0.64	0.91		18|20	38	19	488
YAP1_HeLa	42716280	HDLBP	15|17	32	16	2	33|37|22|28|0|0|0|0|0|0|29|27|10|26|10|11|16|16|21|30|20|26|14|12|13|15|16|7	0	0	0	0	0	-99.98	0.5	0.92		15|17	32	16	1268
YAP1_HeLa	73695475	HEATR1	2|0	2	1	2	0|2|4|7|1|1|0|0|0|0|1|0|0|3|2|0|0|0|3|5|0|2|9|14|7|3|9|2	0	0	0	0	0	-44.75	0.1	0.92		2|0	2	1	2144
YAP1_HeLa	21914927	HELLS	0|1	1	0.5	2	0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|4|2|3|2|2|0|2|0|0	0	0	0	0	0	-13.92	0.18	0.92		0|1	1	0.5	838
YAP1_HeLa	4885381	HIST1H1B	7|14	21	10.5	2	0|0|2|3|6|5|5|4|3|2|0|0|0|0|0|0|0|0|2|0|3|1|1|4|2|2|22|23	0	0	0	0	0	-42.97	0.75	0.89		7|14	21	10.5	226
YAP1_HeLa	4885375	HIST1H1C	0|4	4	2	2	26|25|10|9|9|0|9|3|3|4|13|54|1|0|7|8|11|13|5|11|6|4|10|13|9|3|3|16	0	0	0	0	0	-135.44	0.07	0.92		0|4	4	2	213
YAP1_HeLa	4885379	HIST1H1E	16|6	22	11	2	0|0|0|0|0|11|0|0|0|0|2|0|3|19|3|5|4|4|0|0|0|1|0|0|0|0|6|3	0	0	0	0	0	-30.52	1.07	0.83		16|6	22	11	219
YAP1_HeLa	4504245	HIST1H2AC	0|6	6	3	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0	0.21	0.41	0.21	0.41	0.21	-5.83	3	0.37		0|6	6	3	130
YAP1_HeLa	10800138	HIST1H2BD	16|26	42	21	2	24|41|8|14|12|10|10|9|6|6|15|46|29|28|19|7|9|44|22|15|19|13|19|15|11|9|42|0	0	0	0	0	0	-142.56	0.49	0.92		16|26	42	21	126
YAP1_HeLa	10440560	HIST1H3F	5|11	16	8	2	6|7|6|8|8|9|9|8|5|4|6|0|7|0|8|0|0|2|8|6|8|0|8|8|5|6|11|13	0	0	0	0	0	-34.06	0.76	0.87		5|11	16	8	136
YAP1_HeLa	11415030	HIST1H4J	5|8	13	6.5	2	20|17|7|8|9|9|7|7|4|7|7|27|21|12|23|8|15|10|14|10|14|11|10|12|10|11|19|8	0	0	0	0	0	-84.95	0.29	0.92		5|8	13	6.5	103
YAP1_HeLa	106775678	HIST2H2AA4	15|8	23	11.5	2	8|4|9|11|0|0|0|0|0|0|13|26|11|11|9|22|16|20|10|0|12|0|8|13|21|9|0|21	0	0	0	0	0	-76.11	0.51	0.91		15|8	23	11.5	130
YAP1_HeLa	116805342	HIVEP1	10|17	27	13.5	2	0|0|23|28|0|0|0|0|0|0|0|0|1|0|2|0|0|1|9|17|5|6|20|26|25|23|7|4	0	0	0	0	0	-83.74	0.53	0.91		10|17	27	13.5	2717
YAP1_HeLa	23308607	HM13	1|0	1	0.5	2	0|1|0|0|1|1|1|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.29	0.92		1|0	1	0.5	377
YAP1_HeLa	22208967	HMGA1	0|5	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|7|0|2|2|2|2|0|0|0|0|0|7	0	0	0	0	0	-21.35	0.56	0.78		0|5	5	2.5	107
YAP1_HeLa	5031749	HMGN2	0|4	4	2	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|10|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-18.5	0.5	0.77		0|4	4	2	90
YAP1_HeLa	50345294	HN1	0|2	2	1	2	10|9|1|1|0|0|0|0|0|0|5|7|3|4|2|3|5|4|5|4|5|7|0|2|0|2|2|0	0	0	0	0	0	-38.08	0.12	0.92		0|2	2	1	181
YAP1_HeLa	21700763	HN1L	2|3	5	2.5	2	19|17|2|1|0|0|0|0|0|0|8|10|7|5|4|5|4|4|3|2|5|6|0|1|1|0|1|0	0	0	0	0	0	-53.88	0.19	0.92		2|3	5	2.5	190
YAP1_HeLa	5803036	HNRNPA0	7|17	24	12	2	20|14|4|4|10|11|9|7|8|11|6|14|3|0|6|2|5|2|8|6|7|7|3|3|4|6|13|12	0	0	0	0	0	-48.83	0.79	0.89		7|17	24	12	305
YAP1_HeLa	14043070	HNRNPA1	4|12	16	8	2	31|26|17|22|14|15|13|12|12|10|28|26|7|2|24|2|9|6|18|12|17|20|9|25|14|20|13|8	0	0	0	0	0	-109.48	0.29	0.92		4|12	16	8	372
YAP1_HeLa	14043072	HNRNPA2B1	8|20	28	14	2	13|21|15|19|23|23|16|23|10|17|16|36|28|5|33|13|30|9|14|19|16|14|15|18|20|13|16|25	0	0	0	0	0	-114.82	0.44	0.91		8|20	28	14	353
YAP1_HeLa	34740329	HNRNPA3	0|1	1	0.5	2	3|3|4|4|9|7|11|4|6|9|3|3|2|0|6|0|3|2|3|4|4|7|5|4|6|3|0|1	0	0	0	0	0	-41.39	0.06	0.92		0|1	1	0.5	378
YAP1_HeLa	55956919	HNRNPAB	2|6	8	4	2	3|4|2|3|4|5|9|4|7|3|8|9|10|0|6|1|4|3|3|2|3|1|2|3|5|3|5|3	0	0	0	0	0	-34.88	0.44	0.87		2|6	8	4	332
YAP1_HeLa	117189975	HNRNPC	5|12	17	8.5	2	6|7|3|4|13|9|9|10|8|7|4|20|22|4|16|10|16|6|10|8|9|12|4|6|7|9|6|28	0	0	0	0	0	-79.66	0.4	0.91		5|12	17	8.5	306
YAP1_HeLa	14110414	HNRNPD	2|4	6	3	2	10|6|5|8|9|6|8|9|8|9|8|5|8|2|8|0|5|0|4|7|4|5|4|5|7|5|3|0	0	0	0	0	0	-35.95	0.32	0.92		2|4	6	3	306
YAP1_HeLa	148470397	HNRNPF	8|9	17	8.5	2	9|9|8|10|19|16|12|19|17|13|10|8|11|7|18|5|10|8|8|9|6|4|10|12|12|11|7|4	0	0	0	0	0	-58.75	0.47	0.92		8|9	17	8.5	415
YAP1_HeLa	381342476	HNRNPH1	8|10	18	9	2	7|6|6|7|6|10|6|10|8|8|6|10|15|8|13|10|14|8|2|2|2|1|7|7|7|3|8|0	0	0	0	0	0	-37.97	0.69	0.89		8|10	18	9	449
YAP1_HeLa	74099697	HNRNPH2	0|6	6	3	2	0|0|0|0|0|0|0|0|0|0|0|0|0|4|0|0|0|5|0|0|0|0|0|0|0|0|0|4	0	0	0	0	0	-15.96	0.92	0.66		0|6	6	3	449
YAP1_HeLa	14165435	HNRNPK	6|22	28	14	2	54|39|27|30|19|18|15|15|15|15|29|47|31|37|40|29|35|27|32|28|32|33|22|24|38|33|26|19	0	0	0	0	0	-177.96	0.31	0.92		6|22	28	14	463
YAP1_HeLa	52632383	HNRNPL	4|14	18	9	2	15|24|12|9|15|16|22|16|21|20|16|22|25|17|29|27|25|20|33|25|18|23|7|25|16|18|20|27	0	0	0	0	0	-114.9	0.31	0.92		4|14	18	9	589
YAP1_HeLa	14141152	HNRNPM	19|24	43	21.5	2	35|19|20|16|15|19|13|12|10|11|25|15|28|9|30|5|14|7|15|15|7|12|16|15|10|12|19|15	0	0	0	0	0	-81.17	0.73	0.91		19|24	43	21.5	730
YAP1_HeLa	14141161	HNRNPU	22|32	54	27	2	60|46|16|23|13|12|9|12|11|10|49|67|55|33|37|33|63|38|24|22|22|23|14|26|25|25|54|52	0	0	0	0	0	-202.46	0.44	0.92		22|32	54	27	806
YAP1_HeLa	21536320	HNRNPUL1	2|3	5	2.5	2	2|5|3|1|0|2|2|0|0|0|6|13|16|0|10|2|7|3|2|4|1|5|0|1|4|2|0|4	0	0	0	0	0	-45.51	0.22	0.92		2|3	5	2.5	756
YAP1_HeLa	57864582	HRNR	4|4	8	4	2	0|0|0|0|14|16|11|5|4|1|1|0|0|0|0|0|6|1|0|0|0|0|0|0|5|15|20|1	0	0	0	0	0	-60.13	0.25	0.91		4|4	8	4	2850
YAP1_HeLa	4758504	HSD17B10	5|3	8	4	2	2|0|0|0|23|24|23|35|29|27|1|1|4|1|5|2|1|6|0|0|0|0|2|3|3|2|3|2	0	0	0	0	0	-117.2	0.14	0.92		5|3	8	4	261
YAP1_HeLa	7705855	HSD17B12	1|0	1	0.5	2	4|4|0|0|0|0|0|0|0|0|3|3|0|2|6|0|2|2|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-20.41	0.12	0.92		1|0	1	0.5	312
YAP1_HeLa	308044580	HSDL2	1|0	1	0.5	2	0|0|0|0|7|6|4|6|9|6|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|1|1	0	0	0	0	0	-32.52	0.07	0.92		1|0	1	0.5	345
YAP1_HeLa	153792590	HSP90AA1	7|16	23	11.5	2	10|11|0|0|12|15|18|14|12|14|9|11|10|4|24|6|10|10|5|8|6|9|0|0|4|6|5|0	0	0	0	0	0	-58.99	0.65	0.9		7|16	23	11.5	854
YAP1_HeLa	20149594	HSP90AB1	16|27	43	21.5	2	31|24|26|25|20|24|19|24|24|16|17|19|9|14|18|14|16|21|27|30|26|23|14|15|11|11|16|16	0	0	0	0	0	-83	0.75	0.91		16|27	43	21.5	724
YAP1_HeLa	4507677	HSP90B1	0|3	3	1.5	2	2|2|0|0|16|21|22|14|11|15|3|3|3|0|8|2|3|1|0|0|0|1|2|4|2|1|1|0	0	0	0	0	0	-83.8	0.08	0.92		0|3	3	1.5	803
YAP1_HeLa	167466173	HSPA1B	48|65	113	56.5	2	175|157|33|28|14|19|17|12|17|15|257|242|154|207|164|176|192|165|25|23|27|29|33|31|34|31|42|37	0	0	0	0	0	#NAME?	0.25	0.92		48|65	113	56.5	641
YAP1_HeLa	124256496	HSPA1L	0|12	12	6	2	44|75|13|12|0|0|0|0|0|0|101|63|39|48|78|34|46|39|0|10|0|0|10|0|12|0|14|0	0	0	0	0	0	-355.97	0.08	0.92		0|12	12	6	641
YAP1_HeLa	38327039	HSPA4	2|11	13	6.5	2	1|1|1|0|1|1|2|2|0|1|19|8|8|9|15|9|10|10|2|2|1|2|2|0|0|1|2|0	0	0	0	0	0	-54.07	0.48	0.89		2|11	13	6.5	840
YAP1_HeLa	16507237	HSPA5	48|58	106	53	2	58|23|10|11|16|18|20|18|18|14|60|67|47|32|56|24|42|33|6|11|14|14|9|14|9|9|34|47	0	0	0	0	0	-146.8	0.88	0.92		48|58	106	53	654
YAP1_HeLa	5729877	HSPA8	83|101	184	92	2	92|89|60|79|48|49|41|49|40|43|81|90|82|69|78|70|74|63|64|63|73|50|69|76|72|73|93|92	0	0	0	0	0	-206.26	1	0.92		83|101	184	92	646
YAP1_HeLa	24234688	HSPA9	55|70	125	62.5	2	15|17|12|11|104|147|82|179|143|132|69|53|44|31|91|17|27|24|12|10|8|12|15|24|27|25|29|24	0	0	0	0	0	-490.22	0.42	0.92		55|70	125	62.5	679
YAP1_HeLa	4504517	HSPB1	22|16	38	19	2	0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|2|9|23	0	0	0	0	0	-12.67	2.05	0.71		22|16	38	19	205
YAP1_HeLa	31542947	HSPD1	51|55	106	53	2	3|3|13|20|80|72|58|97|80|77|8|4|9|3|37|4|10|9|8|10|7|6|14|28|26|16|50|25	0	0	0	0	0	-230	0.63	0.92		51|55	106	53	573
YAP1_HeLa	4504523	HSPE1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	102
YAP1_HeLa	42544159	HSPH1	7|9	16	8	2	8|9|8|2|0|1|0|2|2|0|11|7|4|18|6|10|9|6|5|6|4|4|0|0|0|2|3|3	0	0	0	0	0	-35.92	0.67	0.89		7|9	16	8	858
YAP1_HeLa	94721239	IARS	0|4	4	2	2	0|1|4|0|3|0|0|1|0|0|4|7|11|2|11|7|9|4|0|2|0|3|3|5|6|4|2|0	0	0	0	0	0	-43.64	0.21	0.89		0|4	4	2	1262
YAP1_HeLa	6912630	IFIT5	3|7	10	5	2	25|21|2|5|0|0|0|0|0|0|27|12|12|21|4|14|13|13|10|10|7|8|2|2|6|5|13|0	0	0	0	0	0	-94.28	0.21	0.92		3|7	10	5	482
YAP1_HeLa	56237027	IGF2BP1	0|2	2	1	2	12|15|0|0|0|0|0|0|0|0|11|9|3|7|12|5|8|6|1|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-57	0.08	0.92		0|2	2	1	577
YAP1_HeLa	24234747	ILF2	0|2	2	1	2	6|4|0|0|0|0|2|2|2|1|9|3|0|2|19|0|3|2|0|0|0|0|0|1|0|0|2|0	0	0	0	0	0	-43.01	0.11	0.92		0|2	2	1	390
YAP1_HeLa	212549553	ILF3	0|3	3	1.5	2	2|3|7|8|13|12|8|14|6|6|8|6|5|0|10|3|8|2|13|10|9|8|9|4|2|4|4|2	0	0	0	0	0	-59.21	0.12	0.92		0|3	3	1.5	898
YAP1_HeLa	21361361	ILVBL	2|0	2	1	2	1|2|0|0|0|0|0|0|0|0|1|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.57	0.67		2|0	2	1	632
YAP1_HeLa	154354962	IMMT	3|1	4	2	2	0|0|0|0|1|2|2|3|2|2|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.52	0.89	0.68		3|1	4	2	757
YAP1_HeLa	66933016	IMPDH2	0|1	1	0.5	2	0|2|1|0|1|1|0|2|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.61	0.25	0.92		0|1	1	0.5	514
YAP1_HeLa	112382257	INADL	23|29	52	26	2	0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0	1	1	1	1	1	26.97	34.67	0		23|29	52	26	1801
YAP1_HeLa	149999378	INF2	0|2	2	1	2	0|2|5|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|1|2|1|1|1|1|0|0|0|0	0	0	0	0	0	-14.93	0.33	0.77		0|2	2	1	1240
YAP1_HeLa	38201655	ING3	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	418
YAP1_HeLa	21361851	INTS12	0|1	1	0.5	2	0|0|2|4|0|0|0|1|0|0|0|0|0|0|0|0|0|0|3|3|4|1|1|3|2|2|0|0	0	0	0	0	0	-17.16	0.14	0.92		0|1	1	0.5	462
YAP1_HeLa	315259084	INTS7	1|0	1	0.5	2	1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.83	1	0.92		1|0	1	0.5	913
YAP1_HeLa	4506787	IQGAP1	1|0	1	0.5	2	0|0|3|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|0|0|0|0	0	0	0	0	0	-11.74	0.22	0.92		1|0	1	0.5	1657
YAP1_HeLa	13376007	ISOC2	4|1	5	2.5	2	0|0|0|0|2|2|0|1|0|0|0|0|2|0|4|0|2|0|0|0|0|0|0|0|0|0|3|2	0	0	0	0	0	-11.51	0.91	0.69		4|1	5	2.5	221
YAP1_HeLa	118600981	JMJD1C	85|64	149	74.5	2	7|15|29|55|0|0|0|0|0|0|30|22|12|25|21|7|19|12|31|50|29|46|23|38|42|52|47|20	0	0	0	0	0	-90.11	1.46	0.91		85|64	149	74.5	2540
YAP1_HeLa	4504809	JUNB	1|4	5	2.5	2	0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0	0.13	0.26	0.13	0.26	0.13	-5.02	2.5	0.43		1|4	5	2.5	347
YAP1_HeLa	102469037	JUND	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	347
YAP1_HeLa	12056468	JUP	12|4	16	8	2	6|4|9|9|6|6|5|0|0|0|3|1|0|1|7|0|1|0|5|4|6|6|2|5|6|7|6|7	0	0	0	0	0	-26.16	1	0.81		12|4	16	8	745
YAP1_HeLa	209969812	KANK2	5|5	10	5	2	5|3|15|19|0|0|0|0|0|0|5|0|1|0|1|0|1|1|12|12|10|10|6|8|7|9|4|2	0	0	0	0	0	-50.29	0.34	0.9		5|5	10	5	851
YAP1_HeLa	194272210	KARS	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|1|1|3|1|2|0|2|1|0|0|0|0|0|0|0|0|2|1	0	0.01	0	0.01	0	-6.52	1.56	0.63		4|3	7	3.5	625
YAP1_HeLa	332205931	KAT5	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	494
YAP1_HeLa	58761544	KDM1A	3|2	5	2.5	2	1|1|1|0|0|0|0|0|0|0|15|5|13|3|16|9|13|3|0|0|0|0|0|0|0|0|3|2	0	0	0	0	0	-57.37	0.18	0.92		3|2	5	2.5	876
YAP1_HeLa	38372909	KDM3B	2|0	2	1	2	20|20|29|30|0|0|0|0|0|0|28|15|2|19|7|8|15|10|18|26|13|17|14|15|12|17|7|0	0	0	0	0	0	-127.46	0.04	0.92		2|0	2	1	1761
YAP1_HeLa	154355000	KHSRP	4|3	7	3.5	2	17|24|11|8|15|10|12|9|10|11|20|27|26|15|26|10|21|9|12|14|11|9|10|5|6|9|5|3	0	0	0	0	0	-104.09	0.14	0.92		4|3	7	3.5	711
YAP1_HeLa	197333879	KIAA0182	3|0	3	1.5	2	2|3|8|11|0|0|0|0|0|0|2|2|0|0|5|0|0|1|1|4|1|2|3|4|4|2|0|0	0	0	0	0	0	-32.44	0.21	0.87		3|0	3	1.5	1113
YAP1_HeLa	148806928	KIAA1211	9|4	13	6.5	2	4|0|7|12|0|0|0|0|0|0|3|3|0|2|3|2|3|0|6|16|7|5|6|3|5|6|0|3	0	0	0	0	0	-36.04	0.62	0.88		9|4	13	6.5	1233
YAP1_HeLa	148612813	KIAA1217	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|0|0|0|0|0|0	0.03	0.06	0.03	0.06	0.03	-5.72	1.33	0.53		2|0	2	1	1264
YAP1_HeLa	190194355	KIAA1524	4|4	8	4	2	1|3|0|0|0|0|0|0|0|0|4|0|0|6|0|4|2|5|0|0|0|2|0|0|0|0|0|0	0	0	0	0	0	-13.9	0.84	0.8		4|4	8	4	905
YAP1_HeLa	223633988	KIAA1671	8|11	19	9.5	2	1|4|8|11|0|0|0|0|0|0|4|0|1|2|0|0|2|2|0|1|0|1|4|1|3|0|0|0	0	0	0	0	0	-14.97	1.41	0.78		8|11	19	9.5	1806
YAP1_HeLa	55741641	KIDINS220	2|1	3	1.5	2	0|0|7|7|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|2|3|5|1|0|3|2	0	0	0	0	0	-22.81	0.27	0.85		2|1	3	1.5	1771
YAP1_HeLa	13699824	KIF11	0|1	1	0.5	2	1|0|3|4|0|0|0|0|0|0|5|3|6|6|9|2|5|2|4|7|3|6|0|3|1|2|1|0	0	0	0	0	0	-32.52	0.07	0.92		0|1	1	0.5	1056
YAP1_HeLa	7661878	KIF14	0|3	3	1.5	2	0|0|9|4|0|0|0|0|0|0|2|0|0|0|2|0|2|0|3|0|0|0|2|9|22|26|0|0	0	0	0	0	0	-74.21	0.09	0.91		0|3	3	1.5	1648
YAP1_HeLa	315434259	KIF16B	1|0	1	0.5	2	0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-5.72	0.67	0.92		1|0	1	0.5	1266
YAP1_HeLa	41393559	KIF1B	0|1	1	0.5	2	3|0|0|4|0|0|0|0|0|0|2|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-13.92	0.18	0.92		0|1	1	0.5	1153
YAP1_HeLa	166795250	KIF2C	0|1	1	0.5	2	1|0|1|0|0|0|0|0|0|0|2|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		0|1	1	0.5	725
YAP1_HeLa	116686122	KIF4A	3|3	6	3	2	4|4|10|11|0|0|0|0|0|0|13|15|2|11|5|7|5|4|7|14|10|9|2|9|27|22|8|2	0	0	0	0	0	-76.72	0.15	0.92		3|3	6	3	1232
YAP1_HeLa	4758648	KIF5B	12|26	38	19	2	26|27|11|11|0|0|0|0|0|0|66|43|34|25|35|23|39|16|13|18|11|18|7|8|11|9|16|8	0	0	0	0	0	-162.56	0.42	0.92		12|26	38	19	963
YAP1_HeLa	18105054	KIFAP3	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	792
YAP1_HeLa	110735431	KLC1	1|3	4	2	2	13|12|2|2|0|0|0|0|0|0|9|4|7|7|9|6|8|6|3|5|4|5|0|0|0|1|0|1	0	0	0	0	0	-45.42	0.19	0.92		1|3	4	2	573
